EntrezID,logFC,baseMean,lfcSE,stat,P.Value,adj.P.Val,Symbols,Name
316452,-0.049676,51.872,1.5424,-0.032208,0.97431,0.9977,Ccnyl1,cyclin Y-like 1
681021,-0.027633,54.547,0.86176,-0.032066,0.97442,0.99772,Paqr6,progestin and adipoQ receptor family member 6
367264,0.010776,241.19,0.33839,0.031845,0.9746,0.99775,Stat4,signal transducer and activator of transcription 4
25253,-0.11106,5.3119,3.4982,-0.031746,0.97467,0.99775,Dpp4,dipeptidylpeptidase 4
362537,0.012045,60.631,0.38012,0.031688,0.97472,0.99775,Snapc3,"""small nuclear RNA activating complex, polypeptide 3"""
140667,-0.0088326,41.338,0.27975,-0.031574,0.97481,0.99775,Ap3m2,adaptor related protein complex 3 subunit mu 2
296836,0.028374,3.6594,0.90429,0.031378,0.97497,0.99781,Lrrd1,leucine-rich repeats and death domain containing 1
301361,0.048603,2.6419,1.5606,0.031144,0.97515,0.99791,Lonrf2,LON peptidase N-terminal domain and ring finger 2
114210,0.0098751,34.195,0.31984,0.030875,0.97537,0.99798,Spata2,spermatogenesis associated 2
502525,-0.017219,11.844,0.56201,-0.030639,0.97556,0.99798,Dnajc19,DnaJ heat shock protein family (Hsp40) member C19
100909701,0.068094,0.91791,2.2253,0.030599,0.97559,0.99798,Ccer2,coiled-coil glutamate-rich protein 2
83510,-0.010261,147.55,0.33903,-0.030265,0.97586,0.99798,Lypla2,lysophospholipase 2
290561,-0.014865,3447,0.49187,-0.030222,0.97589,0.99798,Tnnc1,"""troponin C1, slow skeletal and cardiac type"""
366163,-0.09754,12.067,3.2413,-0.030093,0.97599,0.99798,Aqr,aquarius intron-binding spliceosomal factor
64015,-0.029178,33.704,0.97649,-0.029881,0.97616,0.99798,Khdrbs3,"""KH RNA binding domain containing, signal transduction associated 3"""
361710,-0.014968,389.2,0.50102,-0.029874,0.97617,0.99798,Sipa1,signal-induced proliferation-associated 1
291085,0.016832,227.05,0.5642,0.029833,0.9762,0.99798,Serpinb6a,serpin family B member 6A
64201,-0.071175,57.435,2.389,-0.029792,0.97623,0.99798,Slc25a11,solute carrier family 25 member 11
293524,-0.013914,685.9,0.46854,-0.029696,0.97631,0.99798,Bag3,BAG cochaperone 3
78968,-0.012808,41.063,0.43185,-0.029658,0.97634,0.99798,Srebf1,sterol regulatory element binding transcription factor 1
84574,-0.011867,78.133,0.40187,-0.029529,0.97644,0.998,Tgfb1i1,transforming growth factor beta 1 induced transcript 1
289827,0.019402,33.985,0.66193,0.029311,0.97662,0.99802,Ugp2,UDP-glucose pyrophosphorylase 2
688785,0.0060598,203.87,0.20711,0.029259,0.97666,0.99802,Trim8,tripartite motif-containing 8
316226,-0.014281,204.45,0.49014,-0.029136,0.97676,0.99802,Klc4,kinesin light chain 4
287437,-0.017199,46.878,0.59243,-0.029031,0.97684,0.99802,Tnfsf13,TNF superfamily member 13
303132,-0.097008,53.27,3.3625,-0.02885,0.97698,0.99808,Aff4,"""AF4/FMR2 family, member 4"""
361303,-0.014811,170.19,0.51689,-0.028654,0.97714,0.99814,Lims2,LIM zinc finger domain containing 2
291649,-0.019166,5.6832,0.67365,-0.028451,0.9773,0.99818,Pcdhb10,protocadherin beta 10
360958,-0.039872,23.274,1.4174,-0.02813,0.97756,0.99818,Ablim2,"""actin binding LIM protein family, member 2"""
65189,-0.048645,27.78,1.7304,-0.028112,0.97757,0.99818,Stk3,serine/threonine kinase 3
313834,0.040164,19.441,1.4326,0.028036,0.97763,0.99818,Prkd3,protein kinase D3
498685,0.036917,1.2627,1.3175,0.02802,0.97765,0.99818,Prxl2c,peroxiredoxin like 2C
679155,0.016907,7.8134,0.6083,0.027794,0.97783,0.99818,Zbtb7c,zinc finger and BTB domain containing 7C
53372,-0.029431,30.195,1.0623,-0.027704,0.9779,0.99818,Nup54,nucleoporin 54
25162,0.088398,4.5889,3.1942,0.027675,0.97792,0.99818,Sp4,Sp4 transcription factor
25019,0.0078159,37.005,0.28446,0.027476,0.97808,0.99825,Xrcc6,X-ray repair cross complementing 6
298933,0.013351,36.632,0.48993,0.027252,0.97826,0.99828,Rnaseh1,ribonuclease H1
364386,-0.011682,51.963,0.42942,-0.027205,0.9783,0.99828,Rnf31,ring finger protein 31
353256,-0.031272,72.466,1.1654,-0.026833,0.97859,0.99836,Gtf2i,general transcription factor II I
83470,0.015616,206.94,0.58849,0.026535,0.97883,0.99836,Bmp1,bone morphogenetic protein 1
300839,-0.0093355,105.84,0.35342,-0.026415,0.97893,0.99836,Lysmd2,LysM domain containing 2
288414,0.0071565,37.891,0.27202,0.026309,0.97901,0.99836,Rfc3,replication factor C subunit 3
300666,-0.0078546,111.29,0.29928,-0.026245,0.97906,0.99836,C2cd2l,C2CD2-like
306825,-0.0097587,129.65,0.37248,-0.026199,0.9791,0.99836,Mylip,myosin regulatory light chain interacting protein
501048,-0.015073,12.622,0.57672,-0.026136,0.97915,0.99836,Poc1a,POC1 centriolar protein A
305353,-0.090915,1.0262,3.4807,-0.02612,0.97916,0.99836,Tlr6,toll-like receptor 6
500707,0.062719,5.2641,2.4123,0.026,0.97926,0.99836,Tc2n,"""tandem C2 domains, nuclear"""
296618,-0.025436,23.047,0.98317,-0.025871,0.97936,0.99836,Wdr34,WD repeat domain 34
295448,-0.0080385,37.722,0.31246,-0.025727,0.97948,0.99836,Ints12,integrator complex subunit 12
691125,-0.02596,3.9132,1.0093,-0.02572,0.97948,0.99836,Atp8b5p,"""ATPase, class I, type 8B, member 5, pseudogene"""
313196,0.009246,413.18,0.3614,0.025584,0.97959,0.99837,Ecpas,Ecm29 proteasome adaptor and scaffold
296371,-0.011068,297.52,0.44039,-0.025132,0.97995,0.99858,Pltp,phospholipid transfer protein
100363469,-0.036244,11.555,1.4442,-0.025096,0.97998,0.99858,LOC100363469,ribosomal protein S24-like
366262,0.018634,284.94,0.75042,0.024831,0.98019,0.99865,Rbm38,RNA binding motif protein 38
363487,0.025124,12.222,1.025,0.024511,0.98044,0.99865,RGD1566265,similar to RIKEN cDNA 2610002M06
294289,0.018562,20.684,0.76089,0.024395,0.98054,0.99865,Zbtb9,zinc finger and BTB domain containing 9
302313,0.016948,17.093,0.69814,0.024276,0.98063,0.99865,Tspan6,tetraspanin 6
100912163,0.043388,35.245,1.7935,0.024193,0.9807,0.99865,LOC100912163,AT-rich interactive domain-containing protein 4B-like
499874,-0.012631,57.678,0.5288,-0.023887,0.98094,0.99865,Mga,MAX dimerization protein MGA
298510,0.011731,989.16,0.4922,0.023833,0.98099,0.99865,Pabpc4,"""poly(A) binding protein, cytoplasmic 4"""
83631,0.007894,87.624,0.3315,0.023813,0.981,0.99865,Dedd,death effector domain-containing
25009,-0.00742,255.7,0.31242,-0.02375,0.98105,0.99865,Vars1,valyl-tRNA synthetase 1
303764,-0.030884,11.373,1.3066,-0.023637,0.98114,0.99865,RGD1310429,similar to Protein Njmu-R1
313339,0.019364,318.73,0.82558,0.023455,0.98129,0.99865,Acer2,alkaline ceramidase 2
295425,-0.0099737,52.711,0.42577,-0.023425,0.98131,0.99865,Usp53,ubiquitin specific peptidase 53
363249,0.021761,628.99,0.92949,0.023412,0.98132,0.99865,Ctdsp1,CTD small phosphatase 1
312800,0.03781,13.782,1.6166,0.023389,0.98134,0.99865,Atf7ip,activating transcription factor 7 interacting protein
314443,0.025359,6.2453,1.106,0.022929,0.98171,0.99893,Wdr25,WD repeat domain 25
303922,-0.0057981,102.51,0.25588,-0.02266,0.98192,0.99901,Timmdc1,translocase of inner mitochondrial membrane domain containing 1
362316,0.044172,32.635,1.9604,0.022532,0.98202,0.99901,Cdk14,cyclin-dependent kinase 14
309692,-0.019835,86.375,0.88692,-0.022364,0.98216,0.99901,Pcnt,pericentrin
65209,0.010637,17.983,0.47915,0.022201,0.98229,0.99901,Dync2h1,dynein cytoplasmic 2 heavy chain 1
81918,-0.093471,5.9589,4.2442,-0.022023,0.98243,0.99901,Pard3,par-3 family cell polarity regulator
360482,0.0079392,39.339,0.36272,0.021888,0.98254,0.99901,Tfap4,transcription factor AP-4
307986,0.013039,42.297,0.59762,0.021819,0.98259,0.99901,Nhlrc2,NHL repeat containing 2
680971,0.042721,4.4006,1.9653,0.021738,0.98266,0.99901,Ddhd2,DDHD domain containing 2
288353,0.01052,181.15,0.48542,0.021672,0.98271,0.99901,Cggbp1,CGG triplet repeat binding protein 1
367930,0.032845,17.66,1.5163,0.021662,0.98272,0.99901,Rbmx2,"""RNA binding motif protein, X-linked 2"""
298066,0.0046225,199.83,0.21486,0.021514,0.98284,0.99904,Erp44,endoplasmic reticulum protein 44
295663,-0.028886,14.532,1.3518,-0.021369,0.98295,0.99906,Phospho2,"""phosphatase, orphan 2"""
303090,-0.014067,52.222,0.66709,-0.021088,0.98318,0.99911,Irgm,immunity-related GTPase M
309009,-0.026616,6.6297,1.2624,-0.021083,0.98318,0.99911,Mcmbp,minichromosome maintenance complex binding protein
685131,0.0050709,426.03,0.24561,0.020646,0.98353,0.99932,Mea1,male-enhanced antigen 1
302399,0.035003,1.2696,1.7052,0.020527,0.98362,0.99932,Zcchc13,zinc finger CCHC-type containing 13
288657,-0.0070613,26.395,0.34662,-0.020372,0.98375,0.99932,Ogfod2,2-oxoglutarate and iron-dependent oxygenase domain containing 2
108349606,0.0076342,199.99,0.37555,0.020328,0.98378,0.99932,LOC108349606,60S ribosomal protein L7a-like
499879,0.025841,2.4662,1.2795,0.020197,0.98389,0.99932,Duoxa2,dual oxidase maturation factor 2
302946,-0.0063544,120.36,0.31723,-0.020031,0.98402,0.99932,Glis2,GLIS family zinc finger 2
313387,0.0051454,70.586,0.25721,0.020005,0.98404,0.99932,Usp1,ubiquitin specific peptidase 1
310745,0.015566,24.212,0.78584,0.019808,0.9842,0.99935,Dclre1b,DNA cross-link repair 1B
29556,0.018885,17759,0.96234,0.019624,0.98434,0.99935,Myh6,myosin heavy chain 6
363872,0.0075262,34.327,0.38427,0.019586,0.98437,0.99935,Zscan25,zinc finger and SCAN domain containing 25
685384,0.031188,1.6923,1.6054,0.019426,0.9845,0.99935,Rnf180,ring finger protein 180
292673,-0.0064919,92.908,0.33934,-0.019131,0.98474,0.99935,Ercc1,"""ERCC excision repair 1, endonuclease non-catalytic subunit"""
310877,-0.02902,12.755,1.5214,-0.019074,0.98478,0.99935,Tifa,TRAF-interacting protein with forkhead-associated domain
290365,-0.014266,3.43,0.74931,-0.019039,0.98481,0.99935,Nudt15,nudix hydrolase 15
315463,0.0034819,156.15,0.18323,0.019003,0.98484,0.99935,Timm29,translocase of inner mitochondrial membrane 29
681367,-0.011278,19.026,0.60169,-0.018743,0.98505,0.99935,LOC681367,hypothetical protein LOC681367
317275,0.0039359,259.67,0.21141,0.018617,0.98515,0.99935,Rpl7l1,ribosomal protein L7-like 1
24337,0.0078156,46.611,0.42262,0.018493,0.98525,0.99935,Erbb2,erb-b2 receptor tyrosine kinase 2
192356,0.0056291,57.415,0.30841,0.018252,0.98544,0.99935,Unc50,unc-50 inner nuclear membrane RNA binding protein
63851,-0.014702,7.7788,0.81354,-0.018071,0.98558,0.99935,Fgf14,fibroblast growth factor 14
288564,0.0051109,44.046,0.28343,0.018032,0.98561,0.99935,Pop7,"""POP7 homolog, ribonuclease P/MRP subunit"""
361564,0.039314,1.9289,2.1908,0.017945,0.98568,0.99935,Fam71e1,"""family with sequence similarity 71, member E1"""
287949,0.019586,20.516,1.0951,0.017885,0.98573,0.99935,Scarf2,"""scavenger receptor class F, member 2"""
363457,-0.016223,93.689,0.90897,-0.017847,0.98576,0.99935,Col4a5,collagen type IV alpha 5 chain
315936,0.019687,55.217,1.1103,0.017732,0.98585,0.99935,Zbtb38,zinc finger and BTB domain containing 38
360908,0.065991,2.2742,3.8173,0.017287,0.98621,0.99935,Cdc7,cell division cycle 7
362978,0.0057574,58.509,0.33325,0.017277,0.98622,0.99935,Creld2,cysteine-rich with EGF-like domains 2
365345,-0.020261,15.323,1.1867,-0.017074,0.98638,0.99935,Cyb5r2,cytochrome b5 reductase 2
367072,0.011681,53.327,0.68424,0.017071,0.98638,0.99935,Arhgef12,Rho guanine nucleotide exchange factor 12
303652,0.0085469,61.773,0.5098,0.016765,0.98662,0.99935,Cog1,component of oligomeric golgi complex 1
362166,0.011247,57.894,0.68251,0.01648,0.98685,0.99935,Phf21a,PHD finger protein 21A
314751,0.01906,57.802,1.1661,0.016345,0.98696,0.99935,Tmcc3,transmembrane and coiled-coil domain family 3
295462,0.016488,4.5449,1.0102,0.016321,0.98698,0.99935,Mcub,mitochondrial calcium uniporter dominant negative beta subunit
498183,0.0050265,129.58,0.30882,0.016276,0.98701,0.99935,Mapkapk5,MAPK activated protein kinase 5
287155,0.0040247,406.01,0.25486,0.015792,0.9874,0.99935,Stub1,STIP1 homology and U-box containing protein 1
314396,0.039663,2.5236,2.5163,0.015763,0.98742,0.99935,Slc24a4,solute carrier family 24 member 4
307641,-0.019473,76.851,1.244,-0.015654,0.98751,0.99935,Csnk2a2,casein kinase 2 alpha 2
361836,-0.0059981,43.195,0.38446,-0.015601,0.98755,0.99935,Slc25a16,solute carrier family 25 member 16
404280,-0.0055413,138.28,0.35635,-0.01555,0.98759,0.99935,Mid1ip1,MID1 interacting protein 1
81661,-0.026335,0.68765,1.6953,-0.015534,0.98761,0.99935,Gmfb,"""glia maturation factor, beta"""
117087,0.022711,21.841,1.471,0.015439,0.98768,0.99935,Stim2,stromal interaction molecule 2
171061,-0.0046074,156.8,0.29935,-0.015391,0.98772,0.99935,Mrpl17,mitochondrial ribosomal protein L17
361351,0.053818,2.7121,3.5248,0.015268,0.98782,0.99935,Hdhd2,haloacid dehalogenase-like hydrolase domain containing 2
303008,0.0077044,187.96,0.50585,0.015231,0.98785,0.99935,Rhbdf1,rhomboid 5 homolog 1
304469,-0.0078206,143.34,0.51759,-0.01511,0.98794,0.99935,Rilpl1,Rab interacting lysosomal protein-like 1
313056,0.0042865,79.308,0.2841,0.015088,0.98796,0.99935,Snrnp40,small nuclear ribonucleoprotein U5 subunit 40
171018,-0.0062776,186.2,0.42311,-0.014837,0.98816,0.99935,Zfp384,zinc finger protein 384
316085,0.022278,37.011,1.5036,0.014817,0.98818,0.99935,Trak1,trafficking kinesin protein 1
289350,-0.0064737,84.858,0.43712,-0.01481,0.98818,0.99935,Rab3gap2,RAB3 GTPase activating non-catalytic protein subunit 2
292787,0.0037895,73.31,0.25716,0.014736,0.98824,0.99935,Lin37,lin-37 DREAM MuvB core complex component
287830,-0.017643,33.454,1.2024,-0.014674,0.98829,0.99935,Nup85,nucleoporin 85
361190,0.020524,34.763,1.4087,0.014569,0.98838,0.99935,Usp19,ubiquitin specific peptidase 19
361310,0.0058879,280.18,0.40715,0.014461,0.98846,0.99935,Pfdn1,prefoldin subunit 1
414793,-0.010091,133.64,0.70969,-0.014219,0.98866,0.99935,RT1-CE3,"""RT1 class I, locus CE3"""
361104,-0.0046925,295.13,0.33272,-0.014103,0.98875,0.99935,Zcchc24,zinc finger CCHC-type containing 24
311426,-0.015895,6.2694,1.1308,-0.014057,0.98878,0.99935,Siglec1,sialic acid binding Ig like lectin 1
500286,0.0087573,10.826,0.62398,0.014035,0.9888,0.99935,Ssuh2,ssu-2 homolog
290555,-0.0041805,258.1,0.29919,-0.013973,0.98885,0.99935,Spcs1,signal peptidase complex subunit 1
191569,-0.031359,22.039,2.2623,-0.013862,0.98894,0.99935,Pde9a,phosphodiesterase 9A
63834,0.0080045,34.866,0.58237,0.013745,0.98903,0.99935,Capn10,calpain 10
362557,-0.030157,15.502,2.2078,-0.013659,0.9891,0.99935,Ndc1,NDC1 transmembrane nucleoporin
114117,0.011821,5.6902,0.87697,0.013479,0.98925,0.99935,Gng3,G protein subunit gamma 3
29157,0.0041423,124.45,0.30861,0.013423,0.98929,0.99935,Ccng2,cyclin G2
309156,0.03471,10.848,2.6005,0.013347,0.98935,0.99935,Bbs1,Bardet-Biedl syndrome 1
306012,-0.0044389,103.09,0.33573,-0.013222,0.98945,0.99936,Polr3d,RNA polymerase III subunit D
361542,0.048703,3.5842,3.725,0.013074,0.98957,0.99937,U2af1l4,U2 small nuclear RNA auxiliary factor 1-like 4
362545,0.0060927,89.093,0.47034,0.012954,0.98966,0.99937,Tm2d1,TM2 domain containing 1
365222,0.014831,1.7768,1.1541,0.012851,0.98975,0.99937,Lrfn1,leucine rich repeat and fibronectin type III domain containing 1
314617,0.007203,74.644,0.56528,0.012742,0.98983,0.99937,Wdr18,WD repeat domain 18
294429,0.003917,233.81,0.31039,0.012619,0.98993,0.99938,Ranbp2,RAN binding protein 2
25312,0.02943,17.09,2.4105,0.012209,0.99026,0.9996,Dmp1,dentin matrix acidic phosphoprotein 1
24216,-0.045553,15.243,3.7615,-0.01211,0.99034,0.9996,Atp4a,ATPase H+/K+ transporting subunit alpha
305332,0.022788,11.462,1.9085,0.01194,0.99047,0.99963,Limch1,LIM and calponin homology domains 1
288707,0.0042902,125.16,0.36213,0.011847,0.99055,0.99963,Gltp,glycolipid transfer protein
367909,-0.016361,66.519,1.4609,-0.011199,0.99106,0.99972,Tceal8,""
56761,-0.013822,63.683,1.2405,-0.011142,0.99111,0.99972,Notch3,notch receptor 3
84469,0.0020653,206.52,0.18808,0.010981,0.99124,0.99972,Maged1,MAGE family member D1
314678,-0.018279,3.0468,1.6741,-0.010918,0.99129,0.99972,Fhl4,four and a half LIM domains 4
100910753,0.0025771,106.43,0.23645,0.010899,0.9913,0.99972,Dnttip2,"""deoxynucleotidyltransferase, terminal, interacting protein 2"""
691533,-0.019194,2.7734,1.7714,-0.010835,0.99135,0.99972,Lilra5,leukocyte immunoglobulin like receptor A5
316122,0.0067496,40.835,0.62684,0.010768,0.99141,0.99972,Abhd5,abhydrolase domain containing 5
304330,0.008689,62.729,0.80725,0.010764,0.99141,0.99972,Cox19,cytochrome c oxidase assembly factor COX19
500538,0.0033393,2144.1,0.31331,0.010658,0.9915,0.99972,Ybx1,Y box binding protein 1
79429,0.022459,4.262,2.1256,0.010566,0.99157,0.99972,Pdgfc,platelet derived growth factor C
79252,-0.0042815,288.34,0.43267,-0.0098954,0.9921,1,Adamts1,"""ADAM metallopeptidase with thrombospondin type 1 motif, 1"""
361153,-0.0037579,31.905,0.39099,-0.0096112,0.99233,1,Fam149a,"""family with sequence similarity 149, member A"""
306203,0.0022314,103.93,0.23936,0.0093226,0.99256,1,Pxk,PX domain containing serine/threonine kinase
360743,0.024957,12.507,2.692,0.0092706,0.9926,1,Med15,mediator complex subunit 15
170908,0.01627,8.5585,1.7608,0.0092401,0.99263,1,Tesk2,testis associated actin remodelling kinase 2
171075,-0.029356,6.4355,3.1815,-0.0092271,0.99264,1,Fcer2,Fc fragment of IgE receptor II
303281,0.0024508,214.66,0.26662,0.0091921,0.99267,1,Supt6h,"""SPT6 homolog, histone chaperone and transcription elongation factor"""
79449,-0.0034491,1275.3,0.37657,-0.0091594,0.99269,1,Rpl21,ribosomal protein L21
89815,-0.0023555,314.56,0.26237,-0.0089777,0.99284,1,Syngr2,synaptogyrin 2
290939,0.0019422,80.759,0.22186,0.008754,0.99302,1,Med10,mediator complex subunit 10
26202,-0.0038523,173220,0.44552,-0.0086468,0.9931,1,mt-Nd5,"""NADH dehydrogenase 5, mitochondrial"""
307271,0.0037379,77.492,0.43329,0.0086268,0.99312,1,Mex3c,mex-3 RNA binding family member C
289019,-0.013886,2.201,1.6336,-0.0085003,0.99322,1,Cdk18,cyclin-dependent kinase 18
363265,0.0066183,38.273,0.78375,0.0084444,0.99326,1,Col4a3,collagen type IV alpha 3 chain
292124,-0.013317,0.6941,1.6513,-0.0080644,0.99357,1,Tectb,tectorin beta
691966,0.0026245,80.981,0.34969,0.0075053,0.99401,1,Sqor,sulfide quinone oxidoreductase
365183,0.0094172,1.5402,1.2591,0.007479,0.99403,1,Fcar,Fc fragment of IgA receptor
25694,-0.008097,3.2092,1.0944,-0.0073986,0.9941,1,Has2,hyaluronan synthase 2
116777,-0.022143,0.88847,3.0136,-0.0073477,0.99414,1,Cdh3,cadherin 3
64472,-0.019755,10.945,2.7136,-0.00728,0.99419,1,Naa35,"""N(alpha)-acetyltransferase 35, NatC auxiliary subunit"""
25632,-0.0025688,5629.1,0.35459,-0.0072445,0.99422,1,Hba1,"""hemoglobin, alpha 1"""
79125,-0.0065806,164.96,0.90989,-0.0072323,0.99423,1,Anxa6,annexin A6
499956,0.02104,11.025,2.924,0.0071955,0.99426,1,Uckl1,uridine-cytidine kinase 1-like 1
298646,0.0081232,17.991,1.1644,0.0069763,0.99443,1,Agtrap,angiotensin II receptor-associated protein
308416,0.0019645,168.86,0.30235,0.0064973,0.99482,1,Tomm40,translocase of outer mitochondrial membrane 40
25281,-0.010738,52.521,1.6629,-0.0064571,0.99485,1,Nup153,nucleoporin 153
361652,0.010477,94.284,1.6587,0.0063166,0.99496,1,Srcap,Snf2-related CREBBP activator protein
362378,-0.0079869,6.8041,1.2745,-0.0062668,0.995,1,Fam13a,"""family with sequence similarity 13, member A"""
684148,0.020972,5.5672,3.3605,0.0062409,0.99502,1,Lsm2,"""LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"""
364879,0.0051506,43.037,0.83265,0.0061858,0.99506,1,Isoc1,""
679934,0.001612,232.72,0.27497,0.0058623,0.99532,1,Brk1,BRICK1 subunit of SCAR/WAVE actin nucleating complex
307350,0.002607,271.58,0.44475,0.0058617,0.99532,1,Afg3l2,AFG3 like matrix AAA peptidase subunit 2
363194,0.016847,25.104,3.2361,0.0052059,0.99585,1,Xpo5,exportin 5
362265,-0.0061494,36.657,1.2669,-0.0048538,0.99613,1,Ift52,intraflagellar transport 52
304285,-0.0025814,120.82,0.53386,-0.0048354,0.99614,1,Tecpr1,tectonin beta-propeller repeat containing 1
686189,0.0032549,5.149,0.71076,0.0045794,0.99635,1,Cabyr,calcium binding tyrosine phosphorylation regulated
363156,0.0028024,12.422,0.61853,0.0045307,0.99639,1,Fbxl2,F-box and leucine-rich repeat protein 2
25380,-0.0079332,132.17,1.7702,-0.0044814,0.99642,1,Anxa1,annexin A1
307249,0.0094393,12.425,2.1164,0.0044602,0.99644,1,RGD1308601,similar to hypothetical protein
315160,-0.0043643,33.315,1.0135,-0.0043063,0.99656,1,Desi1,desumoylating isopeptidase 1
299691,0.0021844,16.939,0.52073,0.0041949,0.99665,1,Cry1,cryptochrome circadian regulator 1
294948,0.0012158,94.877,0.29451,0.0041284,0.99671,1,Armc1,armadillo repeat containing 1
361831,0.0037252,33.815,0.9369,0.0039761,0.99683,1,Ube2d1,ubiquitin-conjugating enzyme E2D 1
314969,-0.0014332,66.148,0.3834,-0.0037382,0.99702,1,Nop2,NOP2 nucleolar protein
24191,0.0042286,10.115,1.1561,0.0036576,0.99708,1,Aldoc,"""aldolase, fructose-bisphosphate C"""
252941,0.0016426,52.758,0.45322,0.0036244,0.99711,1,Hdgfl3,HDGF like 3
266761,0.0013026,84.787,0.36192,0.0035991,0.99713,1,Cyp4v3,"""cytochrome P450, family 4, subfamily v, polypeptide 3"""
317444,0.0022676,65.106,0.63306,0.0035819,0.99714,1,Hccs,holocytochrome c synthase
313838,-0.0011369,153.21,0.33121,-0.0034327,0.99726,1,Cdc42ep3,CDC42 effector protein 3
84575,-0.0014967,54.593,0.45479,-0.003291,0.99737,1,Fads1,fatty acid desaturase 1
